id,en,de,fr,es
Q37521020,Sinatra,Sinatra,Sinatra,Sinatra
Q37566410,Bonn,Bonn,Bonn,Bonn
Q43400479,Napoleón,Napoleón,Napoleón,Napoleón
Q54949198,Ramos,Ramos,Ramos,Ramos
Q1122255,Kimi,Kimi,Kimi,Kimi
Q3041358,Dunlop,Dunlop,Dunlop,Dunlop
Q7911782,Vall,Vall,Vall,Vall
Q37530898,Duc,Duc,Duc,Duc
Q177325,Reserva,Reserva,Reserva,Reserva
Q224423,Akt,Akt,Akt,Akt
Q661517,Matt,Matt,Matt,Matt
Q5425748,Fiji,Fiji,Fiji,Fiji
Q16275063,Bou,Bou,Bou,Bou
Q16280097,version,Version,Version,Version
Q16881988,Regis,Regis,Regis,Regis
Q21142755,recognition,Anerkennung,reconnaissance,reconocimiento
Q21506837,Landes,Landes,Landes,Landes
Q25342533,Iwan,Iwan,Iwan,Iwan
Q33817044,Lübeck,Lübeck,Lübeck,Lübeck
Q54563616,Konstantin,Konstantin,Konstantin,Konstantin
Q96782632,Ni,Ni,Ni,Ni
Q103184,article,Artikel,article,artículo
Q264441,Bezirk,Bezirk,Bezirk,Bezirk
Q3304189,Meg,Meg,Meg,Meg
Q22019583,Bruins,Bruins,Bruins,Bruins
Q36983624,Magno,Magno,Magno,Magno
Q87761437,Macintosh,Macintosh,Macintosh,Macintosh
Q13379213,Augusto,Augusto,Augusto,Augusto
Q33123348,Dall,Dall,Dall,Dall
Q36921517,Zappa,Zappa,Zappa,Zappa
Q36997591,Catania,Catania,Catania,Catania
Q37260667,Picton,Picton,Picton,Picton
Q978391,Kashmir,Kashmir,Kashmir,Kashmir
Q1439341,Força,Força,Força,Força
Q18255636,Ik,Ik,Ik,Ik
Q24533400,Prost,Prost,Prost,Prost
Q36934726,Rama,Rama,Rama,Rama
Q37450417,Casimir,Casimir,Casimir,Casimir
Q37473197,Jardim,Jardim,Jardim,Jardim
Q37713312,married,verheiratet,marié,casado
Q64699246,Vallès,Vallès,Vallès,Vallès
Q101182,Isso,Isso,Isso,Isso
Q351427,Adama,Adama,Adama,Adama
Q406457,Bert,Bert,Bert,Bert
Q697001,Ertl,Ertl,Ertl,Ertl
Q1986612,Hutchinson,Hutchinson,Hutchinson,Hutchinson
Q15633191,distrito,Distrito,distrito,distrito
Q16867933,Mor,Mor,Mor,Mor
Q34380480,Mikhail,Mikhail,Mikhail,Mikhail
Q37018673,Priester,Priester,Priester,Priester
Q37466758,Leaf,Leaf,Leaf,Leaf
Q42104364,Edvard,Edvard,Edvard,Edvard
Q641981,Cult,Cult,Cult,Cult
Q1002638,Rubio,Rubio,Rubio,Rubio
Q1307404,Magnoliopsida,Magnoliopsida,Magnoliopsida,Magnoliopsida
Q1420342,JSTOR,JSTOR,JSTOR,JSTOR
Q1519358,Moskau,Moskau,Moskau,Moskau
Q2375832,Estero,Estero,Estero,Estero
Q16479385,Alley,Alley,Alley,Alley
Q18573604,Matter,Matter,Matter,Matter
Q27887712,Thorell,Thorell,Thorell,Thorell
Q29535355,Vaux,Vaux,Vaux,Vaux
Q230261,Muhammad,Muhammad,Muhammad,Muhammad
Q454306,Catarina,Catarina,Catarina,Catarina
Q1237694,Evidence,Evidence,Evidence,Evidence
Q1900537,Marka,Marka,Marka,Marka
Q3240354,Perkins,Perkins,Perkins,Perkins
Q24780383,Montfort,Montfort,Montfort,Montfort
Q36872300,Hu,Hu,Hu,Hu
Q37088646,Aragona,Aragona,Aragona,Aragona
Q37444212,Cyr,Cyr,Cyr,Cyr
Q48613397,Viktor,Viktor,Viktor,Viktor
Q250861,Amor,Amor,Amor,Amor
Q675905,Eulophidae,Eulophidae,Eulophidae,Eulophidae
Q4360361,Petr,Petr,Petr,Petr
Q16282017,Tell,Tell,Tell,Tell
Q16870601,Hawks,Hawks,Hawks,Hawks
Q21507588,Crist,Crist,Crist,Crist
Q37111148,Styles,Styles,Styles,Styles
Q37456201,Pio,Pio,Pio,Pio
Q37473804,Idris,Idris,Idris,Idris
Q650039,Our,Our,Our,Our
Q692961,Thüringen,Thüringen,Thüringen,Thüringen
Q1066237,Boyer,Boyer,Boyer,Boyer
Q2051179,Tucker,Tucker,Tucker,Tucker
Q2860430,archive,archive,archive,archive
Q4674707,Akira,Akira,Akira,Akira
Q15637587,Round,Round,Round,Round
Q20719689,Revival,Revival,Revival,Revival
Q26906271,Derek,Derek,Derek,Derek
Q27870132,Góra,Góra,Góra,Góra
Q28874404,Piedra,Piedra,Piedra,Piedra
Q37188297,Vittorio,Vittorio,Vittorio,Vittorio
Q51844734,Ridley,Ridley,Ridley,Ridley
Q62033078,Object,Object,Object,Object
Q63133620,Penguins,Penguins,Penguins,Penguins
Q63429158,Hong,Hong,Hong,Hong
Q224360,Nord,Nord,Nord,Nord
Q676881,Langau,Langau,Langau,Langau
Q749344,Resistance,Resistance,Resistance,Resistance
Q908349,motif,Motiv,motif,motivo
Q3809835,Jolly,Jolly,Jolly,Jolly
Q16479728,Beauvais,Beauvais,Beauvais,Beauvais
Q20899041,Mariah,Mariah,Mariah,Mariah
Q21493186,Rossini,Rossini,Rossini,Rossini
Q29627978,Gmelin,Gmelin,Gmelin,Gmelin
Q29933434,Wunsch,Wunsch,Wunsch,Wunsch
Q37451324,Gallery,Gallery,Gallery,Gallery
Q37546160,Rick,Rick,Rick,Rick
Q45836,GameSpot,GameSpot,GameSpot,GameSpot
Q542869,supply,Angebot,offre,oferta
Q1768682,Celebrity,Celebrity,Celebrity,Celebrity
Q19970531,Marquis,Marquis,Marquis,Marquis
Q21488960,Krauze,Krauze,Krauze,Krauze
Q37319810,Nikola,Nikola,Nikola,Nikola
Q264029,Emperor,Emperor,Emperor,Emperor
Q455595,amateur,Amateur,amateur,amateur
Q725341,Tiga,Tiga,Tiga,Tiga
Q1070883,Experience,Experience,Experience,Experience
Q2068481,Erebidae,Erebidae,Erebidae,Erebidae
Q4379322,Quintus,Quintus,Quintus,Quintus
Q18210472,Tai,Tai,Tai,Tai
Q19768159,Kerry,Kerry,Kerry,Kerry
Q25938837,Natale,Natale,Natale,Natale
Q37442085,Romani,Romani,Romani,Romani
Q61799641,Bates,Bates,Bates,Bates
Q64082601,Leipziger,Leipziger,Leipziger,Leipziger
Q98924375,Mohammed,Mohammed,Mohammed,Mohammed
Q79844,Stuttgart,Stuttgart,Stuttgart,Stuttgart
Q1190808,Mental,Mental,Mental,Mental
Q16282581,Wallis,Wallis,Wallis,Wallis
Q21146224,Meier,Meier,Meier,Meier
Q28146618,Ignatius,Ignatius,Ignatius,Ignatius
Q37562956,Derrick,Derrick,Derrick,Derrick
Q156490,Smart,smart,Smart,Smart
Q616314,interest,Interesse,intérêt,interés
Q16870836,Hole,Hole,Hole,Hole
Q20021678,Yong,Yong,Yong,Yong
Q21510017,Niemiec,Niemiec,Niemiec,Niemiec
Q24698278,Monet,Monet,Monet,Monet
Q45114273,Pape,Pape,Pape,Pape
Q259503,Cuneo,Cuneo,Cuneo,Cuneo
Q346610,Augustus,Augustus,Augustus,Augustus
Q664773,Society,Society,Society,Society
Q705826,Vogt,Vogt,Vogt,Vogt
Q5615559,Guido,Guido,Guido,Guido
Q23928746,Doria,Doria,Doria,Doria
Q28026438,Bourgoin,Bourgoin,Bourgoin,Bourgoin
Q37029587,Verde,Verde,Verde,Verde
Q37538224,Moral,Moral,Moral,Moral
Q73916621,Mineiro,Mineiro,Mineiro,Mineiro
Q23536,Louie,Louie,Louie,Louie
Q3116935,Groot,Groot,Groot,Groot
Q4842324,Bahamas,Bahamas,Bahamas,Bahamas
Q15995436,Roku,Roku,Roku,Roku
Q27973869,Erasmus,Erasmus,Erasmus,Erasmus
Q36991789,Bleeker,Bleeker,Bleeker,Bleeker
Q37052527,Ferran,Ferran,Ferran,Ferran
Q100705519,Ponce,Ponce,Ponce,Ponce
Q1638273,Sarkozy,Sarkozy,Sarkozy,Sarkozy
Q4822838,Aust,Aust,Aust,Aust
Q21488851,Etter,Etter,Etter,Etter
Q21491864,Lear,Lear,Lear,Lear
Q25937664,Vito,Vito,Vito,Vito
Q29582504,Rhys,Rhys,Rhys,Rhys
Q37517648,Bains,Bains,Bains,Bains
Q345096,less,Less,less,less
Q1521528,Gheorghe,Gheorghe,Gheorghe,Gheorghe
Q2276661,Halictidae,Halictidae,Halictidae,Halictidae
Q2955893,Championship,Championship,Championship,Championship
Q37190638,Marcello,Marcello,Marcello,Marcello
Q37192461,Sandro,Sandro,Sandro,Sandro
Q37258159,Lam,Lam,Lam,Lam
Q37518150,Hilary,Hilary,Hilary,Hilary
Q16865371,Cardinal,Cardinal,Cardinal,Cardinal
Q19798609,Schutz,Schutz,Schutz,Schutz
Q21475345,Sohn,Sohn,Sohn,Sohn
Q37136653,Puccini,Puccini,Puccini,Puccini
Q47044499,Burnett,Burnett,Burnett,Burnett
Q345844,crew,Besatzung,équipage,tripulación
Q3571840,Yao,Yao,Yao,Yao
Q4065376,András,András,András,András
Q16860406,Brescia,Brescia,Brescia,Brescia
Q21492973,Alam,Alam,Alam,Alam
Q21502055,Gott,Gott,Gott,Gott
Q27518536,Rutgers,Rutgers,Rutgers,Rutgers
Q37174027,Syed,Syed,Syed,Syed
Q56546800,Marqués,Marqués,Marqués,Marqués
Q1070149,Against,Against,Against,Against
Q1553384,Guglielmo,Guglielmo,Guglielmo,Guglielmo
Q4764403,Ani,Ani,Ani,Ani
Q16860281,Both,Both,Both,Both
Q21482683,Bai,Bai,Bai,Bai
Q36914312,Cornelis,Cornelis,Cornelis,Cornelis
Q37505198,Prata,Prata,Prata,Prata
Q37528581,Jana,Jana,Jana,Jana
Q63429733,Marques,Marques,Marques,Marques
Q89958,Manuela,Manuela,Manuela,Manuela
Q288109,Fondo,Fondo,Fondo,Fondo
Q908495,Lombard,Lombard,Lombard,Lombard
Q1516936,Salmon,Salmon,Salmon,Salmon
Q7200325,Places,Places,Places,Places
Q16279391,Merry,Merry,Merry,Merry
Q16869468,Deal,Deal,Deal,Deal
Q28913392,Amar,Amar,Amar,Amar
Q37097256,Chant,Chant,Chant,Chant
Q37498095,Kuntze,Kuntze,Kuntze,Kuntze
Q29311,Hyundai,Hyundai,Hyundai,Hyundai
Q334041,Madras,Madras,Madras,Madras
Q861580,Rosso,Rosso,Rosso,Rosso
Q2850854,Wilhelm,Wilhelm,Wilhelm,Wilhelm
Q3661475,Casanova,Casanova,Casanova,Casanova
Q29410821,Royce,Royce,Royce,Royce
Q30090504,Salim,Salim,Salim,Salim
Q37125744,Justine,Justine,Justine,Justine
Q37306895,Towers,Towers,Towers,Towers
Q37514740,Udo,Udo,Udo,Udo
Q46530936,Ralf,Ralf,Ralf,Ralf
Q65953670,Ju,Ju,Ju,Ju
Q227480,Schwarz,Schwarz,Schwarz,Schwarz
Q10313513,Jürgen,Jürgen,Jürgen,Jürgen
Q20748923,Eisenhower,Eisenhower,Eisenhower,Eisenhower
Q26780674,Vincenzo,Vincenzo,Vincenzo,Vincenzo
Q37002142,Lew,Lew,Lew,Lew
Q195526,Estos,Estos,Estos,Estos
Q1780244,commission,Kommission,Kommission,Kommission
Q2090277,Willem,Willem,Willem,Willem
Q16865769,Corner,Corner,Corner,Corner
Q16869855,Essen,Essen,Essen,Essen
Q21075690,solution,Lösung,solution,solución
Q33438446,Bro,Bro,Bro,Bro
Q37516818,Santi,Santi,Santi,Santi
Q37537417,Hann,Hann,Hann,Hann
Q43694649,building,Bauwerk,bâtiment,edificio
Q261933,Kate,Kate,Kate,Kate
Q2066897,Playa,Playa,Playa,Playa
Q16860229,Book,Book,Book,Book
Q36955315,Hari,Hari,Hari,Hari
Q13679,Wikispecies,Wikispecies,Wikispecies,Wikispecies
Q2101441,União,União,União,União
Q3098591,Henrietta,Henrietta,Henrietta,Henrietta
Q18001608,Sylvain,Sylvain,Sylvain,Sylvain
Q19967909,Geo,Geo,Geo,Geo
Q21491451,Keys,Keys,Keys,Keys
Q21512669,Kristian,Kristian,Kristian,Kristian
Q23907762,Florenz,Florenz,Florenz,Florenz
Q37276905,Joaquim,Joaquim,Joaquim,Joaquim
Q56244626,Klassen,Klassen,Klassen,Klassen
Q30281,Louis,Louis,Louis,Louis
Q49961576,Español,Español,Español,Español
Q83372445,Mauritius,Mauritius,Mauritius,Mauritius
Q1420012,Moe,Moe,Moe,Moe
Q24353089,Zygmunt,Zygmunt,Zygmunt,Zygmunt
Q37517367,Ridder,Ridder,Ridder,Ridder
Q56540465,Richie,Richie,Richie,Richie
Q133728,Epidendrum,Epidendrum,Epidendrum,Epidendrum
Q669480,Mining,Mining,Mining,Mining
Q10313911,Karol,Karol,Karol,Karol
Q37041592,Grab,Grab,Grab,Grab
Q37123904,Grange,Grange,Grange,Grange
Q37470332,Rubens,Rubens,Rubens,Rubens
Q37481674,Ludovico,Ludovico,Ludovico,Ludovico
Q37572173,Ways,Ways,Ways,Ways
Q348835,Hana,Hana,Hana,Hana
Q987438,Eagles,Eagles,Eagles,Eagles
Q18327977,Jezus,Jezus,Jezus,Jezus
Q58481980,duque,duque,Duque,duque
Q61809,Creuse,Creuse,Creuse,Creuse
Q219255,DJ,DJ,DJ,DJ
Q576299,Praha,Praha,Praha,Praha
Q624661,Electronic,Electronic,Electronic,Electronic
Q643716,Thorne,Thorne,Thorne,Thorne
Q20155676,Hillary,Hillary,Hillary,Hillary
Q30644590,Forgotten,Forgotten,Forgotten,Forgotten
Q36980648,Arie,Arie,Arie,Arie
Q37166198,Chandra,Chandra,Chandra,Chandra
Q37499309,Raimundo,Raimundo,Raimundo,Raimundo
Q294485,France,France,France,France
Q2298877,Thérèse,Thérèse,Thérèse,Thérèse
Q4964279,Andrzeja,Andrzeja,Andrzeja,Andrzeja
Q16609030,Mori,Mori,Mori,Mori
Q23787593,Incorporated,Incorporated,Incorporated,Incorporated
Q979409,Brewer,Brewer,Brewer,Brewer
Q2690370,Hayes,Hayes,Hayes,Hayes
Q15729650,Nestor,Nestor,Nestor,Nestor
Q17509951,Biology,Biology,Biology,Biology
Q21285863,Romero,Romero,Romero,Romero
Q37038841,Loew,Loew,Loew,Loew
Q37536751,Hui,Hui,Hui,Hui
Q90895813,Observer,Observer,Observer,Observer
Q174304,Agustín,Agustín,Agustín,Agustín
Q251909,Pino,Pino,Pino,Pino
Q4135859,Jerzy,Jerzy,Jerzy,Jerzy
Q11869158,Economia,Economia,Economia,Economia
Q19872180,French,French,French,French
Q21500680,Saint,Saint,Saint,Saint
Q26883017,Grosser,Grosser,Grosser,Grosser
Q414217,Varela,Varela,Varela,Varela
Q486803,Poetry,Poetry,Poetry,Poesía
Q513984,Volksschule,Volksschule,Volksschule,Volksschule
Q1053535,Processing,Processing,Processing,Processing
Q7618284,Acrididae,Acrididae,Acrididae,Acrididae
Q24514449,Worms,Worms,Worms,Worms
Q36869745,Peckham,Peckham,Peckham,Peckham
Q37316224,Chiang,Chiang,Chiang,Chiang
Q17980,Katherine,Katherine,Katherine,Katherine
Q58761,Kylie,Kylie,Kylie,Kylie
Q855395,interpretation,Interpretation,interprétation,interpretación
Q18305141,Amt,Amt,Amt,Amt
Q37005877,Armas,Armas,Armas,Armas
Q6603402,Andrei,Andrei,Andrei,Andrei
Q21507541,Corey,Corey,Corey,Corey
Q37552843,Horta,Horta,Horta,Horta
Q1026284,Salinas,Salinas,Salinas,Salinas
Q1116198,Lay,Lay,Lay,Lay
Q1223500,Pavel,Pavel,Pavel,Pavel
Q1453477,Freebase,Freebase,Freebase,Freebase
Q15940604,Lin,Lin,Lin,Lin
Q29575121,Motte,Motte,Motte,Motte
Q41784399,Lehrer,Lehrer,Lehrer,Lehrer
Q228144,Luc,Luc,Luc,Luc
Q2941752,Caterina,Caterina,Caterina,Caterina
Q5305756,Dramatic,Dramatic,Dramatic,Dramatic
Q21488835,Fujiwara,Fujiwara,Fujiwara,Fujiwara
Q22926516,Rolle,Rolle,Rolle,Rolle
Q36856443,Comes,Comes,Comes,Comes
Q37512228,Osbourne,Osbourne,Osbourne,Osbourne
Q107136995,coronel,coronel,coronel,coronel
Q566512,Annette,Annette,Annette,Annette
Q10289420,Giacomo,Giacomo,Giacomo,Giacomo
Q37214451,Bartolomeo,Bartolomeo,Bartolomeo,Bartolomeo
Q48882012,Ludvig,Ludvig,Ludvig,Ludvig
Q467593,Kings,Kings,Kings,Kings
Q1354360,Niki,Niki,Niki,Niki
Q1592924,Bangladesh,Bangladesh,Bangladesh,Bangladesh
Q16870595,Hawk,Hawk,Hawk,Hawk
Q37437005,Linz,Linz,Linz,Linz
Q43300990,Xosé,Xosé,Xosé,Xosé
Q87779448,György,György,György,György
Q274731,Carles,Carles,Carles,Carles
Q1008814,Biol,Biol,Biol,Biol
Q12957665,Jakov,Jakov,Jakov,Jakov
Q25936466,Urbano,Urbano,Urbano,Urbano
Q37033783,Gerardo,Gerardo,Gerardo,Gerardo
Q10391,Banjar,Banjar,Banjar,Banjar
Q512303,Matthias,Matthias,Matthias,Matthias
Q1344959,Cox,Cox,Cox,Cox
Q2653671,Antoni,Antoni,Antoni,Antoni
Q16277757,Kaye,Kaye,Kaye,Kaye
Q21069187,Rahman,Rahman,Rahman,Rahman
Q21510375,Burmeister,Burmeister,Burmeister,Burmeister
Q362482,operation,Betrieb,opération,operación
Q3191115,Jésus,Jésus,Jésus,Jésus
Q16871935,Laws,Laws,Laws,Laws
Q16892182,Wight,Wight,Wight,Wight
Q28870111,Porte,Porte,Porte,Porte
Q37083600,Juliette,Juliette,Juliette,Juliette
Q37189576,Gregorius,Gregorius,Gregorius,Gregorius
Q100278969,Málaga,Málaga,Málaga,Málaga
Q1158927,Nicolae,Nicolae,Nicolae,Nicolae
Q4849624,Bal,Bal,Bal,Bal
Q10877982,Wu,Wu,Wu,Wu
Q15123959,Cage,Cage,Cage,Cage
Q16870075,Gade,Gade,Gade,Gade
Q27103535,Susan,Susan,Susan,Susan
Q37486942,Carta,Carta,Carta,Carta
Q22036,Suisse,Suisse,Suisse,Suisse
Q3959296,Shea,Shea,Shea,Shea
Q4040458,Vision,Vision,Vision,Vision
Q15211381,Looking,Looking,Looking,Looking
Q16869611,Doll,Doll,Doll,Doll
Q419826,Mate,Mate,Mate,Mate
Q999942,Andres,Andres,Andres,Andres
Q36882099,Balthasar,Balthasar,Balthasar,Balthasar
Q39999976,Mirza,Mirza,Mirza,Mirza
Q200934,Tomé,Tomé,Tomé,Tomé
Q639795,Toni,Toni,Toni,Toni
Q9025499,Lukas,Lukas,Lukas,Lukas
Q20519054,Amon,Amon,Amon,Amon
Q30872569,Due,Due,Due,Due
Q37501533,Frederic,Frederic,Frederic,Frederic
Q65683875,África,África,África,África
Q159497,Destruction,Destruction,Destruction,Destruction
Q776060,Patrimonio,Patrimonio,Patrimonio,Patrimonio
Q827097,Berria,Berria,Berria,Berria
Q1903422,Jakub,Jakub,Jakub,Jakub
Q13581151,Ji,Ji,Ji,Ji
Q21482962,Bataille,Bataille,Bataille,Bataille
Q574353,Gobernador,Gobernador,Gobernador,Gobernador
Q21296602,Murdoch,Murdoch,Murdoch,Murdoch
Q25114509,Fair,Fair,Fair,Fair
Q218252,SA,SA,SA,SA
Q336108,Mathieu,Mathieu,Mathieu,Mathieu
Q403104,Charleroi,Charleroi,Charleroi,Charleroi
Q1030956,Gallo,Gallo,Gallo,Gallo
Q1464649,Friese,Friese,Friese,Friese
Q2421735,Thom,Thom,Thom,Thom
Q8757793,Brennan,Brennan,Brennan,Brennan
Q20035275,Kot,Kot,Kot,Kot
Q1172032,Matti,Matti,Matti,Matti
Q13552156,Button,Button,Button,Button
Q105044823,publisher,Herausgeber,éditeur,editor
Q23308608,Neill,Neill,Neill,Neill
Q36957548,Jaime,Jaime,Jaime,Jaime
Q224792,Ana,Ana,Ana,Ana
Q415569,Wit,Wit,Wit,Wit
Q1113329,Comandante,Comandante,Comandante,Comandante
Q16186120,Medium,Medium,Medium,Medium
Q16865280,Cable,Cable,Cable,Cable
Q16878345,Tomás,Tomás,Tomás,Tomás
Q47086447,Cockerell,Cockerell,Cockerell,Cockerell
Q1111296,Galéria,Galéria,Galéria,Galéria
Q3962655,opinion,Meinung,opinion,opinión
Q6349276,Syd,Syd,Syd,Syd
Q16882255,Rommel,Rommel,Rommel,Rommel
Q27964345,Wildlife,Wildlife,Wildlife,Wildlife
Q28745080,Riemann,Riemann,Riemann,Riemann
Q443065,WC,WC,WC,WC
Q1625766,Vers,Vers,Vers,Vers
Q3812984,Karim,Karim,Karim,Karim
Q5646089,Hampson,Hampson,Hampson,Hampson
Q16861163,Rob,Rob,Rob,Rob
Q16869867,Even,Even,Even,Even
Q19768168,Corrado,Corrado,Corrado,Corrado
Q37476325,Lorca,Lorca,Lorca,Lorca
Q495871,professor,Professor,professeur,profesor
Q950889,Consell,Consell,Consell,Consell
Q16685385,Silber,Silber,Silber,Silber
Q23776036,Habib,Habib,Habib,Habib
Q37477337,Salvatore,Salvatore,Salvatore,Salvatore
Q37574037,Kristin,Kristin,Kristin,Kristin
Q928406,Anos,Anos,Anos,Anos
Q977622,Jacques,Jacques,Jacques,Jacques
Q19767786,Nicola,Nicola,Nicola,Nicola
Q37521824,Sharif,Sharif,Sharif,Sharif
Q1010782,Hobbs,Hobbs,Hobbs,Hobbs
Q1757845,Sacred,Sacred,Sacred,Sacred
Q2454879,Lamiinae,Lamiinae,Lamiinae,Lamiinae
Q3778259,Denny,Denny,Denny,Denny
Q16738572,Glas,Glas,Glas,Glas
Q16865178,Bureau,Bureau,Bureau,Bureau
Q37490949,Filips,Filips,Filips,Filips
Q223944,Tom,Tom,Tom,Tom
Q3804644,Ivan,Ivan,Ivan,Ivan
Q21056447,Marije,Marije,Marije,Marije
Q21491533,Girault,Girault,Girault,Girault
Q82226,Ellen,Ellen,Ellen,Ellen
Q250669,Fink,Fink,Fink,Fink
Q16860478,Broad,Broad,Broad,Broad
Q37220898,Constantino,Constantino,Constantino,Constantino
Q56363380,Heavy,Heavy,Heavy,Heavy
Q534813,Essonne,Essonne,Essonne,Essonne
Q16871343,Ker,Ker,Ker,Ker
Q30126745,Kun,Kun,Kun,Kun
Q2223229,Bourne,Bourne,Bourne,Bourne
Q5379117,Enn,Enn,Enn,Enn
Q9282911,Gut,Gut,Gut,Gut
Q16865393,Carrara,Carrara,Carrara,Carrara
Q16872209,Lippe,Lippe,Lippe,Lippe
Q1072922,Neuilly,Neuilly,Neuilly,Neuilly
Q2511185,Yang,Yang,Yang,Yang
Q21492306,Claus,Claus,Claus,Claus
Q28020242,Jeanne,Jeanne,Jeanne,Jeanne
Q37059651,Poor,Poor,Poor,Poor
Q654046,Fitzgerald,Fitzgerald,Fitzgerald,Fitzgerald
Q6594560,Filipina,Filipina,Filipina,Filipina
Q16871452,Kis,Kis,Kis,Kis
Q19602858,Václava,Václava,Václava,Václava
Q37553243,Heer,Heer,Heer,Heer
Q227750,Lisa,Lisa,Lisa,Lisa
Q21974454,Reinhold,Reinhold,Reinhold,Reinhold
Q1349674,Bois,Bois,Bois,Bois
Q16880705,Oldham,Oldham,Oldham,Oldham
Q19987572,Reinhardt,Reinhardt,Reinhardt,Reinhardt
Q37054828,Plant,Plant,Plant,Plant
Q31181,AllMusic,AllMusic,AllMusic,AllMusic
Q7818279,Tomas,Tomas,Tomas,Tomas
Q21146524,Bernhart,Bernhart,Bernhart,Bernhart
Q21448857,Jules,Jules,Jules,Jules
Q30093836,Amer,Amer,Amer,Amer
Q36994227,Cortina,Cortina,Cortina,Cortina
Q286672,ABBA,ABBA,ABBA,ABBA
Q11764091,Luft,Luft,Luft,Luft
Q16870631,Heard,Heard,Heard,Heard
Q21296590,Barnett,Barnett,Barnett,Barnett
Q21502041,Grube,Grube,Grube,Grube
Q24417742,Tur,Tur,Tur,Tur
Q33534940,Trier,Trier,Trier,Trier
Q41784300,Leiter,Leiter,Leiter,Leiter
Q12270186,Miquel,Miquel,Miquel,Miquel
Q16825265,Sim,Sim,Sim,Sim
Q40157,lava,lava,lave,lava
Q16881025,Pauly,Pauly,Pauly,Pauly
Q16882981,Sergeant,Sergeant,Sergeant,Sergeant
Q37429595,Bernd,Bernd,Bernd,Bernd
Q9479,iPod,iPod,iPod,iPod
Q180686,PubMed,PubMed,PubMed,PubMed
Q648469,Split,Split,Split,Split
Q29546864,Woolf,Woolf,Woolf,Woolf
Q37518119,Mustafa,Mustafa,Mustafa,Mustafa
Q687442,Contest,Contest,Contest,Contest
Q21487232,Ibsen,Ibsen,Ibsen,Ibsen
Q26780679,Vince,Vince,Vince,Vince
Q15727111,Joel,Joel,Joel,Joel
Q37449282,Choi,Choi,Choi,Choi
Q41145366,Cámara,Cámara,Cámara,Cámara
Q7228849,Poore,Poore,Poore,Poore
Q16275261,Dai,Dai,Dai,Dai
Q16869986,Foot,Foot,Foot,Foot
Q538587,Cartier,Cartier,Cartier,Cartier
Q1019682,Dunn,Dunn,Dunn,Dunn
Q16883614,Southern,Southern,Southern,Southern
Q16948732,Younger,Younger,Younger,Younger
Q21789542,MPO,MPO,MPO,MPO
Q54666134,Avengers,Avengers,Avengers,Avengers
Q57085314,Jörg,Jörg,Jörg,Jörg
Q1920099,Blackwell,Blackwell,Blackwell,Blackwell
Q1936241,Wessex,Wessex,Wessex,Wessex
Q18880469,Rosas,Rosas,Rosas,Rosas
Q222254,Harold,Harold,Harold,Harold
Q21296584,Austen,Austen,Austen,Austen
Q37120787,Rashid,Rashid,Rashid,Rashid
Q748890,Asteroids,Asteroids,Asteroids,Asteroids
Q16834944,Deniz,Deniz,Deniz,Deniz
Q128962,Rohan,Rohan,Rohan,Rohan
Q27905859,Egli,Egli,Egli,Egli
Q767752,Bryan,Bryan,Bryan,Bryan
Q1179243,Enrique,Enrique,Enrique,Enrique
Q37038728,Morten,Morten,Morten,Morten
Q72103810,Häuser,Häuser,Häuser,Häuser
Q2338589,Steffen,Steffen,Steffen,Steffen
Q37434065,Novo,Novo,Novo,Novo
Q239924,Anton,Anton,Anton,Anton
Q1106761,Bailly,Bailly,Bailly,Bailly
Q51954909,Arctic,Arctic,Arctic,Arctic
Q671675,Enrico,Enrico,Enrico,Enrico
Q1179347,Erich,Erich,Erich,Erich
Q1906157,Marx,Marx,Marx,Marx
Q16871404,Kind,Kind,Kind,Kind
Q208241,Prat,Prat,Prat,Prat
Q419071,Steven,Steven,Steven,Steven
Q16860234,Boot,Boot,Boot,Boot
Q24353050,Zsigmond,Zsigmond,Zsigmond,Zsigmond
Q741639,Hans,Hans,Hans,Hans
Q45772833,März,März,März,März
Q210207,Árpád,Árpád,Árpád,Árpád
Q2657710,Negara,Negara,Negara,Negara
Q17023993,Stamm,Stamm,Stamm,Stamm
Q31046554,Presley,Presley,Presley,Presley
Q10374188,Steve,Steve,Steve,Steve
Q12041368,Nový,Nový,Nový,Nový
Q21431120,Picasso,Picasso,Picasso,Picasso
Q19902518,Jain,Jain,Jain,Jain
Q37511720,Blas,Blas,Blas,Blas
Q1088631,Gothic,Gothic,Gothic,Gothic
Q1178473,Harry,Harry,Harry,Harry
Q1200750,description,Beschreibung,description,descripción
Q37321073,Dominik,Dominik,Dominik,Dominik
Q37507595,Guillermo,Guillermo,Guillermo,Guillermo
Q37196565,Beier,Beier,Beier,Beier
Q3059502,critique,Kritik,critique,crítica
Q1018839,Española,Española,Española,Española
Q2080542,Petri,Petri,Petri,Petri
Q424029,Frans,Frans,Frans,Frans
Q2416416,Franciscus,Franciscus,Franciscus,Franciscus
Q253387,Tommy,Tommy,Tommy,Tommy
Q37524797,Michail,Michail,Michail,Michail
Q739754,Jeffrey,Jeffrey,Jeffrey,Jeffrey
Q16882273,Roque,Roque,Roque,Roque
Q37011990,Barack,Barack,Barack,Barack
Q2080903,Petrus,Petrus,Petrus,Petrus
Q21450328,Pond,Pond,Pond,Pond
Q52600493,Judd,Judd,Judd,Judd
